order_id,customer_id,product_id,amount,payment_mode,order_time,status
8164,620,20,3727.56,Cash,2026-05-02 0:00:00,COMPLETED
8165,873,15,3166.84,Transfer,2026-05-01 3:00:00,CANCELLED
8166,111,17,1549.99,Transfer,2026-05-03 19:00:00,PENDING
8167,766,17,3117.13,Card,2026-05-03 17:00:00,PENDING
8168,151,10,4903.87,Transfer,2026-05-04 2:00:00,PENDING
8169,584,18,4751.84,Transfer,2026-05-03 20:00:00,PENDING
8170,140,10,2742.45,Transfer,2026-05-05 16:00:00,CANCELLED
8171,26,13,1212.91,Cash,2026-05-01 13:00:00,CANCELLED
8172,289,20,3758.93,Card,2026-05-04 10:00:00,COMPLETED
8173,92,15,1999.31,Cash,2026-05-05 8:00:00,PENDING
8174,857,14,3057.46,Transfer,2026-05-01 20:00:00,CANCELLED
8175,493,10,3179.41,Cash,2026-05-01 19:00:00,COMPLETED
8176,467,18,3740.92,Transfer,2026-05-02 6:00:00,PENDING
8177,365,4,1050.73,Transfer,2026-05-06 2:00:00,CANCELLED
8178,882,2,2020.6,Cash,2026-05-06 5:00:00,PENDING
8179,171,8,563.02,Transfer,2026-05-06 2:00:00,PENDING
8180,336,17,2270.52,Cash,2026-05-02 21:00:00,COMPLETED
8181,868,14,849.3,Transfer,2026-05-07 2:00:00,PENDING
8182,267,7,4074.23,Card,2026-05-05 6:00:00,CANCELLED
8183,482,19,3861.45,Cash,2026-05-07 15:00:00,CANCELLED
8184,876,1,3730.96,Card,2026-05-06 5:00:00,CANCELLED
8185,626,15,1415.68,Cash,2026-05-03 13:00:00,COMPLETED
8186,317,19,1438.31,Card,2026-05-02 20:00:00,CANCELLED
8187,258,8,2727.56,Cash,2026-05-04 23:00:00,PENDING
8188,35,8,1527.37,Card,2026-05-06 14:00:00,COMPLETED
8189,887,17,2974.86,Cash,2026-05-05 8:00:00,PENDING
8190,866,9,516.46,Transfer,2026-05-05 11:00:00,PENDING
8191,280,16,1146.35,Transfer,2026-05-01 14:00:00,COMPLETED
8192,906,6,2611.17,Cash,2026-05-03 4:00:00,PENDING
8193,440,12,3562.08,Cash,2026-05-03 0:00:00,CANCELLED
8194,481,10,4656.33,Cash,2026-05-02 7:00:00,COMPLETED
8195,421,2,2700.13,Cash,2026-05-03 2:00:00,PENDING
8196,819,11,1628.59,Cash,2026-05-03 5:00:00,COMPLETED
8197,399,20,3431.89,Card,2026-05-05 16:00:00,CANCELLED
8198,277,17,1441.7,Card,2026-05-03 22:00:00,CANCELLED
8199,776,6,3180.54,Cash,2026-05-03 9:00:00,PENDING
8200,843,2,2652.24,Cash,2026-05-03 6:00:00,COMPLETED
8201,981,18,3332.6,Card,2026-05-02 14:00:00,COMPLETED
8202,36,10,1586.96,Card,2026-05-01 6:00:00,CANCELLED
8203,563,12,4040.79,Card,2026-05-06 19:00:00,COMPLETED
8204,751,16,4188.37,Transfer,2026-05-03 23:00:00,COMPLETED
8205,531,16,1371.95,Card,2026-05-05 14:00:00,PENDING
8206,874,16,3028.45,Cash,2026-05-02 23:00:00,CANCELLED
8207,783,6,4155.72,Card,2026-05-04 10:00:00,PENDING
8208,220,20,3966.85,Cash,2026-05-03 20:00:00,PENDING
8209,844,17,4491.08,Cash,2026-05-02 15:00:00,PENDING
8210,99,19,1664.24,Transfer,2026-05-07 16:00:00,CANCELLED
8211,561,2,2553.71,Cash,2026-05-03 14:00:00,CANCELLED
8212,783,4,4168.33,Transfer,2026-05-06 16:00:00,CANCELLED
8213,290,1,1099.42,Transfer,2026-05-02 16:00:00,COMPLETED
8214,90,6,2893.63,Card,2026-05-05 14:00:00,CANCELLED
8215,84,2,2918.08,Cash,2026-05-03 9:00:00,PENDING
8216,663,9,1750.3,Card,2026-05-06 18:00:00,CANCELLED
8217,775,13,2484.72,Transfer,2026-05-03 19:00:00,CANCELLED
8218,896,10,3479.73,Cash,2026-05-02 19:00:00,CANCELLED
8219,832,4,3051.03,Transfer,2026-05-01 6:00:00,PENDING
8220,221,11,767.58,Card,2026-05-01 5:00:00,COMPLETED
8221,260,19,3073.8,Cash,2026-05-01 21:00:00,COMPLETED
8222,606,15,3253.3,Card,2026-05-06 20:00:00,PENDING
8223,246,3,678.91,Card,2026-05-04 6:00:00,CANCELLED
8224,907,2,2145.44,Card,2026-05-06 6:00:00,PENDING
8225,419,10,4396.56,Card,2026-05-03 16:00:00,CANCELLED
8226,140,18,4561.9,Card,2026-05-04 15:00:00,COMPLETED
8227,961,1,4003.04,Transfer,2026-05-04 1:00:00,PENDING
8228,511,4,1227.08,Transfer,2026-05-03 5:00:00,CANCELLED
8229,969,3,4622.48,Cash,2026-05-01 14:00:00,PENDING
8230,239,16,3623.73,Transfer,2026-05-01 7:00:00,PENDING
8231,605,14,4604.54,Cash,2026-05-04 1:00:00,COMPLETED
8232,526,7,4765.5,Transfer,2026-05-04 4:00:00,COMPLETED
8233,45,8,2008.39,Transfer,2026-05-07 14:00:00,COMPLETED
8234,29,10,4145.54,Transfer,2026-05-05 13:00:00,COMPLETED
8235,511,12,1594.79,Transfer,2026-05-01 17:00:00,CANCELLED
8236,56,10,4681.9,Cash,2026-05-05 3:00:00,CANCELLED
8237,379,11,2671.01,Transfer,2026-05-02 17:00:00,COMPLETED
8238,57,16,4570.75,Card,2026-05-05 5:00:00,CANCELLED
8239,249,1,1850.37,Card,2026-05-03 9:00:00,PENDING
8240,956,4,1655.81,Card,2026-05-06 22:00:00,COMPLETED
8241,702,11,1463.56,Card,2026-05-02 1:00:00,CANCELLED
8242,253,1,3206.01,Card,2026-05-02 21:00:00,COMPLETED
8243,109,16,2821.46,Transfer,2026-05-05 0:00:00,CANCELLED
8244,984,8,1519.23,Transfer,2026-05-02 19:00:00,PENDING
8245,506,6,1487.27,Cash,2026-05-07 10:00:00,COMPLETED
8246,399,9,2228.23,Card,2026-05-04 16:00:00,PENDING
8247,776,3,4897.32,Cash,2026-05-03 2:00:00,COMPLETED
8248,291,6,3407.27,Card,2026-05-03 8:00:00,COMPLETED
8249,969,15,2252.49,Card,2026-05-01 21:00:00,COMPLETED
8250,854,17,1072.09,Transfer,2026-05-04 13:00:00,COMPLETED
8251,606,1,4695.67,Transfer,2026-05-01 15:00:00,CANCELLED
8252,792,16,4562.67,Cash,2026-05-07 11:00:00,COMPLETED
8253,413,12,2568.88,Cash,2026-05-01 0:00:00,PENDING
8254,410,11,1852.82,Card,2026-05-04 9:00:00,CANCELLED
8255,676,4,1483.38,Card,2026-05-04 16:00:00,PENDING
8256,339,9,705.48,Transfer,2026-05-01 18:00:00,PENDING
8257,846,10,2578.68,Cash,2026-05-04 20:00:00,COMPLETED
8258,718,17,2085.29,Card,2026-05-02 9:00:00,PENDING
8259,696,2,4872.02,Card,2026-05-02 22:00:00,CANCELLED
8260,921,20,2126.38,Transfer,2026-05-02 7:00:00,COMPLETED
8261,783,17,2643.86,Transfer,2026-05-01 18:00:00,COMPLETED
8262,162,16,2026.96,Transfer,2026-05-07 11:00:00,PENDING
8263,652,4,2206.21,Cash,2026-05-03 15:00:00,COMPLETED
8264,466,14,2005.25,Card,2026-05-06 1:00:00,CANCELLED
8265,496,10,4536.99,Transfer,2026-05-05 0:00:00,COMPLETED
8266,108,3,2999.86,Cash,2026-05-02 13:00:00,CANCELLED
8267,725,4,650.45,Cash,2026-05-06 2:00:00,PENDING
8268,164,11,891.27,Cash,2026-05-04 6:00:00,CANCELLED
8269,647,16,1742.2,Transfer,2026-05-01 2:00:00,PENDING
8270,741,12,4717.44,Cash,2026-05-06 3:00:00,CANCELLED
8271,568,6,1494.64,Transfer,2026-05-02 16:00:00,PENDING
8272,849,3,4669.52,Cash,2026-05-07 11:00:00,CANCELLED
8273,13,14,4055.91,Cash,2026-05-01 22:00:00,COMPLETED
8274,751,5,2182.49,Cash,2026-05-06 6:00:00,PENDING
8275,479,1,4853.62,Card,2026-05-05 14:00:00,COMPLETED
8276,24,4,2580.4,Cash,2026-05-03 22:00:00,COMPLETED
8277,682,20,1750.56,Transfer,2026-05-06 16:00:00,PENDING
8278,609,17,4584.46,Cash,2026-05-07 9:00:00,COMPLETED
8279,636,11,1495.54,Cash,2026-05-02 23:00:00,PENDING
8280,762,8,4316.26,Card,2026-05-01 18:00:00,COMPLETED
8281,939,1,4721.78,Card,2026-05-01 21:00:00,CANCELLED
8282,634,7,3424.81,Cash,2026-05-03 21:00:00,PENDING
8283,323,4,790.76,Cash,2026-05-02 20:00:00,CANCELLED
8284,15,16,1152.47,Transfer,2026-05-04 13:00:00,COMPLETED
8285,134,13,2484.39,Card,2026-05-02 11:00:00,COMPLETED
8286,585,20,2662.72,Cash,2026-05-03 2:00:00,CANCELLED
8287,73,10,666.33,Cash,2026-05-05 5:00:00,PENDING
8288,267,18,1389.73,Cash,2026-05-02 10:00:00,COMPLETED
8289,954,19,2115.22,Card,2026-05-05 18:00:00,CANCELLED
8290,255,9,2999.82,Card,2026-05-06 0:00:00,PENDING
8291,672,1,4985.13,Cash,2026-05-05 0:00:00,CANCELLED
8292,93,7,3909.46,Card,2026-05-01 14:00:00,PENDING
8293,544,10,1324.34,Transfer,2026-05-07 11:00:00,CANCELLED
8294,22,17,2051.75,Card,2026-05-06 21:00:00,PENDING
8295,947,9,3138.27,Cash,2026-05-01 13:00:00,PENDING
8296,242,1,766.3,Card,2026-05-03 4:00:00,CANCELLED
8297,565,10,4048.85,Transfer,2026-05-03 1:00:00,COMPLETED
8298,993,14,1409.91,Card,2026-05-03 2:00:00,CANCELLED
8299,949,5,3637.84,Cash,2026-05-06 6:00:00,PENDING
8300,964,15,2468.76,Card,2026-05-01 20:00:00,PENDING
8301,514,1,4955.58,Transfer,2026-05-03 15:00:00,PENDING
8302,521,16,650.64,Card,2026-05-01 1:00:00,COMPLETED
8303,142,5,3867.53,Card,2026-05-06 4:00:00,COMPLETED
8304,496,9,2309.0,Card,2026-05-05 11:00:00,PENDING
8305,36,13,4483.17,Cash,2026-05-06 21:00:00,COMPLETED
8306,287,7,1987.73,Card,2026-05-04 4:00:00,PENDING
8307,44,20,3533.57,Transfer,2026-05-01 2:00:00,CANCELLED
8308,686,20,780.01,Transfer,2026-05-06 11:00:00,CANCELLED
8309,586,4,2288.29,Card,2026-05-01 11:00:00,COMPLETED
8310,204,9,4490.13,Cash,2026-05-01 6:00:00,CANCELLED
8311,43,10,4680.53,Transfer,2026-05-07 6:00:00,COMPLETED
8312,626,5,2248.13,Card,2026-05-05 22:00:00,CANCELLED
8313,153,4,1472.77,Card,2026-05-02 4:00:00,COMPLETED
8314,717,4,3225.38,Card,2026-05-06 14:00:00,CANCELLED
8315,49,15,1111.65,Cash,2026-05-03 1:00:00,CANCELLED
8316,826,3,2032.42,Transfer,2026-05-03 11:00:00,COMPLETED
8317,760,1,2975.99,Cash,2026-05-06 18:00:00,CANCELLED
8318,753,13,3624.61,Cash,2026-05-04 0:00:00,CANCELLED
8319,345,6,3247.13,Card,2026-05-03 19:00:00,CANCELLED
8320,239,11,932.39,Cash,2026-05-05 20:00:00,CANCELLED
8321,32,20,2439.98,Card,2026-05-03 23:00:00,CANCELLED
8322,235,9,3998.81,Transfer,2026-05-03 8:00:00,CANCELLED
8323,286,11,4914.6,Cash,2026-05-07 19:00:00,COMPLETED
8324,98,20,1568.05,Cash,2026-05-01 22:00:00,PENDING
8325,452,13,2820.23,Cash,2026-05-07 23:00:00,COMPLETED
8326,984,17,4055.88,Transfer,2026-05-03 9:00:00,PENDING
8327,600,12,3861.14,Cash,2026-05-02 15:00:00,PENDING
8328,951,19,1307.02,Cash,2026-05-03 19:00:00,PENDING
8329,772,15,790.15,Transfer,2026-05-06 12:00:00,CANCELLED
8330,413,1,2521.62,Transfer,2026-05-06 19:00:00,PENDING
8331,869,9,4220.75,Cash,2026-05-06 6:00:00,COMPLETED
8332,256,7,4671.7,Transfer,2026-05-03 13:00:00,COMPLETED
8333,950,15,2763.02,Cash,2026-05-04 11:00:00,CANCELLED
8334,592,9,2118.49,Transfer,2026-05-05 7:00:00,CANCELLED
8335,632,7,2612.47,Transfer,2026-05-06 7:00:00,COMPLETED
8336,807,16,4725.92,Card,2026-05-07 21:00:00,COMPLETED
8337,652,18,1314.44,Transfer,2026-05-04 19:00:00,COMPLETED
8338,701,18,891.86,Card,2026-05-06 16:00:00,CANCELLED
8339,548,15,3897.9,Transfer,2026-05-05 4:00:00,CANCELLED
8340,434,3,1334.88,Cash,2026-05-02 6:00:00,CANCELLED
8341,216,17,3417.4,Transfer,2026-05-01 17:00:00,PENDING
8342,645,15,3416.92,Card,2026-05-02 17:00:00,PENDING
8343,676,18,2829.77,Transfer,2026-05-04 4:00:00,PENDING
8344,27,12,3877.43,Transfer,2026-05-02 3:00:00,PENDING
8345,596,10,2272.16,Card,2026-05-02 6:00:00,COMPLETED
8346,143,7,700.35,Cash,2026-05-03 12:00:00,CANCELLED
8347,314,11,1758.41,Card,2026-05-06 13:00:00,COMPLETED
8348,372,15,4819.0,Cash,2026-05-06 6:00:00,PENDING
8349,884,1,1987.18,Cash,2026-05-03 2:00:00,COMPLETED
8350,360,17,566.0,Transfer,2026-05-05 12:00:00,PENDING
8351,630,9,3359.13,Card,2026-05-07 9:00:00,CANCELLED
8352,816,20,1760.27,Transfer,2026-05-07 8:00:00,PENDING
8353,641,6,2905.34,Card,2026-05-05 0:00:00,CANCELLED
8354,891,20,1009.69,Transfer,2026-05-04 7:00:00,COMPLETED
8355,989,18,1782.87,Transfer,2026-05-06 21:00:00,CANCELLED
8356,185,12,3835.46,Card,2026-05-01 19:00:00,COMPLETED
8357,641,3,2752.48,Cash,2026-05-06 2:00:00,PENDING
8358,694,12,2561.37,Transfer,2026-05-03 4:00:00,COMPLETED
8359,865,16,4357.61,Card,2026-05-03 15:00:00,CANCELLED
8360,568,4,723.11,Transfer,2026-05-04 20:00:00,CANCELLED
8361,333,4,2449.58,Cash,2026-05-01 20:00:00,CANCELLED
8362,968,14,4445.82,Transfer,2026-05-02 23:00:00,PENDING
8363,871,12,1542.48,Transfer,2026-05-05 11:00:00,COMPLETED
8364,232,13,4539.37,Transfer,2026-05-03 16:00:00,COMPLETED
8365,78,1,4996.88,Card,2026-05-03 8:00:00,COMPLETED
8366,531,16,1415.65,Transfer,2026-05-03 22:00:00,COMPLETED
8367,554,14,811.68,Card,2026-05-07 13:00:00,CANCELLED
8368,107,2,2015.49,Card,2026-05-02 1:00:00,COMPLETED
8369,318,14,1929.96,Transfer,2026-05-05 10:00:00,CANCELLED
8370,565,12,1781.38,Cash,2026-05-03 20:00:00,PENDING
8371,136,2,2729.77,Transfer,2026-05-02 14:00:00,PENDING
8372,307,19,1938.93,Transfer,2026-05-07 21:00:00,CANCELLED
8373,155,20,1537.1,Transfer,2026-05-01 11:00:00,CANCELLED
8374,272,5,4090.89,Cash,2026-05-01 23:00:00,PENDING
8375,397,17,1557.36,Cash,2026-05-02 2:00:00,PENDING
8376,328,8,3781.26,Transfer,2026-05-03 9:00:00,COMPLETED
8377,33,11,2308.3,Card,2026-05-07 11:00:00,COMPLETED
8378,907,17,2609.68,Card,2026-05-03 9:00:00,COMPLETED
8379,945,7,2447.04,Card,2026-05-03 14:00:00,CANCELLED
8380,676,16,1702.5,Card,2026-05-06 6:00:00,CANCELLED
8381,232,12,1927.65,Transfer,2026-05-06 8:00:00,COMPLETED
8382,444,8,1749.68,Card,2026-05-06 7:00:00,COMPLETED
8383,731,17,1349.22,Cash,2026-05-03 11:00:00,PENDING
8384,528,9,2451.77,Card,2026-05-07 12:00:00,CANCELLED
8385,335,3,1710.8,Transfer,2026-05-04 22:00:00,PENDING
8386,833,13,2948.85,Cash,2026-05-06 13:00:00,PENDING
8387,52,12,4775.23,Card,2026-05-04 11:00:00,PENDING
8388,593,9,601.47,Transfer,2026-05-06 14:00:00,PENDING
8389,691,15,1402.42,Cash,2026-05-03 14:00:00,PENDING
8390,748,17,2262.39,Card,2026-05-04 6:00:00,PENDING
8391,785,14,4834.11,Transfer,2026-05-05 4:00:00,COMPLETED
8392,335,12,4472.67,Cash,2026-05-04 3:00:00,CANCELLED
8393,919,17,1075.74,Cash,2026-05-05 7:00:00,CANCELLED
8394,899,9,2276.64,Transfer,2026-05-06 21:00:00,CANCELLED
8395,26,7,3175.97,Transfer,2026-05-03 3:00:00,CANCELLED
8396,802,17,3446.04,Cash,2026-05-03 5:00:00,COMPLETED
8397,474,14,1439.76,Transfer,2026-05-03 13:00:00,PENDING
8398,257,19,651.69,Transfer,2026-05-03 16:00:00,CANCELLED
8399,813,17,3945.36,Card,2026-05-05 19:00:00,CANCELLED
8400,489,7,2161.69,Transfer,2026-05-03 13:00:00,PENDING
8401,168,3,3661.36,Transfer,2026-05-01 14:00:00,PENDING
8402,109,3,1257.92,Card,2026-05-03 14:00:00,CANCELLED
8403,640,20,3401.86,Cash,2026-05-04 20:00:00,COMPLETED
8404,402,1,4062.4,Cash,2026-05-01 11:00:00,CANCELLED
8405,219,19,1851.78,Cash,2026-05-07 7:00:00,CANCELLED
8406,964,1,638.83,Card,2026-05-01 10:00:00,COMPLETED
8407,918,9,1443.38,Transfer,2026-05-04 11:00:00,PENDING
8408,325,3,1310.36,Cash,2026-05-02 14:00:00,PENDING
8409,710,15,4165.09,Transfer,2026-05-01 0:00:00,COMPLETED
8410,197,15,2982.94,Cash,2026-05-02 9:00:00,CANCELLED
8411,590,18,3089.87,Cash,2026-05-03 9:00:00,CANCELLED
8412,672,3,1247.0,Card,2026-05-02 19:00:00,PENDING
8413,659,8,1305.52,Transfer,2026-05-03 5:00:00,PENDING
8414,104,18,1428.06,Transfer,2026-05-01 1:00:00,COMPLETED
8415,939,12,1515.13,Card,2026-05-07 3:00:00,PENDING
8416,802,1,2147.73,Cash,2026-05-04 5:00:00,COMPLETED
8417,785,5,4963.45,Transfer,2026-05-06 15:00:00,PENDING
8418,482,1,615.59,Card,2026-05-04 19:00:00,COMPLETED
8419,309,16,3250.33,Transfer,2026-05-02 10:00:00,COMPLETED
8420,967,10,1031.1,Card,2026-05-06 9:00:00,CANCELLED
8421,700,12,4273.62,Cash,2026-05-07 10:00:00,COMPLETED
8422,701,1,1005.17,Transfer,2026-05-02 14:00:00,PENDING
8423,376,20,1221.94,Card,2026-05-07 12:00:00,CANCELLED
8424,452,5,2875.0,Card,2026-05-04 19:00:00,PENDING
8425,194,5,3830.82,Transfer,2026-05-06 9:00:00,PENDING
8426,526,4,4727.8,Card,2026-05-01 4:00:00,CANCELLED
8427,689,1,785.53,Transfer,2026-05-07 15:00:00,PENDING
8428,528,3,2898.78,Transfer,2026-05-05 3:00:00,PENDING
8429,947,10,3474.12,Transfer,2026-05-05 5:00:00,CANCELLED
8430,653,16,3505.07,Card,2026-05-03 13:00:00,PENDING
8431,21,12,3955.03,Transfer,2026-05-02 22:00:00,CANCELLED
8432,726,4,3427.12,Transfer,2026-05-07 1:00:00,CANCELLED
8433,948,1,3926.82,Cash,2026-05-05 19:00:00,CANCELLED
8434,175,10,1068.09,Card,2026-05-02 7:00:00,CANCELLED
8435,111,16,4578.36,Card,2026-05-05 21:00:00,CANCELLED
8436,815,7,536.12,Card,2026-05-05 9:00:00,CANCELLED
8437,149,12,3782.37,Transfer,2026-05-04 19:00:00,COMPLETED
8438,970,2,2513.18,Transfer,2026-05-03 22:00:00,PENDING
8439,931,19,1888.21,Cash,2026-05-03 5:00:00,PENDING
8440,195,12,4021.41,Transfer,2026-05-07 10:00:00,COMPLETED
8441,959,7,2360.21,Card,2026-05-03 15:00:00,COMPLETED
8442,850,10,4709.98,Transfer,2026-05-04 7:00:00,COMPLETED
8443,530,1,686.71,Card,2026-05-02 2:00:00,CANCELLED
8444,234,1,2729.27,Card,2026-05-02 14:00:00,COMPLETED
8445,802,12,2747.58,Transfer,2026-05-07 15:00:00,PENDING
8446,331,20,2967.8,Card,2026-05-06 13:00:00,COMPLETED
8447,915,16,2711.44,Card,2026-05-06 7:00:00,CANCELLED
8448,159,19,500.56,Card,2026-05-02 5:00:00,PENDING
8449,878,7,3169.41,Transfer,2026-05-06 5:00:00,COMPLETED
8450,779,3,1790.02,Cash,2026-05-02 19:00:00,CANCELLED
8451,896,11,4743.53,Cash,2026-05-05 1:00:00,CANCELLED
8452,632,18,1348.15,Card,2026-05-06 22:00:00,PENDING
8453,704,14,2261.43,Transfer,2026-05-05 10:00:00,COMPLETED
8454,990,5,4517.57,Transfer,2026-05-02 22:00:00,CANCELLED
8455,765,10,4560.09,Transfer,2026-05-02 17:00:00,COMPLETED
8456,659,11,2360.89,Transfer,2026-05-05 23:00:00,PENDING
8457,591,3,3329.86,Card,2026-05-03 22:00:00,PENDING
8458,791,14,1030.29,Cash,2026-05-04 20:00:00,PENDING
8459,462,5,2691.77,Card,2026-05-03 20:00:00,CANCELLED
8460,666,9,1752.44,Transfer,2026-05-01 4:00:00,PENDING
8461,219,1,4807.85,Transfer,2026-05-07 13:00:00,COMPLETED
8462,210,2,1486.99,Card,2026-05-04 18:00:00,CANCELLED
8463,518,8,991.09,Card,2026-05-07 18:00:00,COMPLETED
8464,358,12,3788.96,Cash,2026-05-05 1:00:00,CANCELLED
8465,170,18,4165.09,Cash,2026-05-04 12:00:00,PENDING
8466,141,5,4437.22,Cash,2026-05-06 5:00:00,CANCELLED
8467,910,17,874.22,Card,2026-05-02 14:00:00,PENDING
8468,698,14,4788.3,Cash,2026-05-03 21:00:00,COMPLETED
8469,845,2,3093.24,Cash,2026-05-03 23:00:00,COMPLETED
8470,966,1,4469.23,Transfer,2026-05-07 11:00:00,PENDING
8471,78,7,1872.62,Cash,2026-05-01 16:00:00,CANCELLED
8472,569,2,2962.84,Card,2026-05-04 7:00:00,CANCELLED
8473,691,16,1641.65,Cash,2026-05-02 17:00:00,COMPLETED
8474,711,18,1921.2,Cash,2026-05-04 20:00:00,CANCELLED
8475,9,1,1000.42,Card,2026-05-05 21:00:00,CANCELLED
8476,412,16,3610.56,Card,2026-05-02 2:00:00,COMPLETED
8477,205,10,4887.82,Transfer,2026-05-01 2:00:00,CANCELLED
8478,463,1,1172.13,Cash,2026-05-05 9:00:00,COMPLETED
8479,931,16,1130.42,Cash,2026-05-07 12:00:00,PENDING
8480,48,14,2649.85,Card,2026-05-05 6:00:00,PENDING
8481,730,12,2670.35,Card,2026-05-03 2:00:00,COMPLETED
8482,7,11,4202.07,Card,2026-05-01 7:00:00,CANCELLED
8483,908,8,2581.63,Cash,2026-05-04 16:00:00,COMPLETED
8484,340,11,3172.57,Card,2026-05-03 19:00:00,COMPLETED
8485,364,19,845.32,Cash,2026-05-05 1:00:00,PENDING
8486,666,12,4092.7,Transfer,2026-05-01 23:00:00,COMPLETED
8487,773,8,535.96,Transfer,2026-05-05 7:00:00,PENDING
8488,844,18,2593.38,Card,2026-05-05 11:00:00,COMPLETED
8489,942,8,3662.0,Transfer,2026-05-01 8:00:00,COMPLETED
8490,58,14,4373.95,Cash,2026-05-01 2:00:00,PENDING
8491,947,11,3456.82,Cash,2026-05-02 17:00:00,PENDING
8492,865,4,3046.56,Card,2026-05-06 9:00:00,COMPLETED
8493,907,4,1385.67,Transfer,2026-05-01 23:00:00,CANCELLED
8494,952,5,4330.45,Card,2026-05-02 7:00:00,PENDING
8495,939,20,4070.12,Card,2026-05-07 8:00:00,CANCELLED
8496,200,11,515.51,Card,2026-05-01 4:00:00,PENDING
8497,107,18,2462.43,Transfer,2026-05-04 20:00:00,CANCELLED
8498,240,18,4924.51,Transfer,2026-05-05 16:00:00,CANCELLED
8499,410,16,4499.58,Cash,2026-05-06 16:00:00,CANCELLED
8500,270,4,2734.81,Card,2026-05-06 2:00:00,CANCELLED
8501,887,14,4278.99,Card,2026-05-04 21:00:00,PENDING
8502,668,3,2049.16,Cash,2026-05-05 6:00:00,PENDING
8503,488,1,4392.36,Card,2026-05-02 11:00:00,PENDING
8504,322,19,2009.12,Cash,2026-05-01 9:00:00,CANCELLED
8505,86,1,3628.52,Cash,2026-05-06 3:00:00,CANCELLED
8506,624,10,1560.33,Transfer,2026-05-07 21:00:00,CANCELLED
8507,842,13,3961.64,Card,2026-05-04 8:00:00,PENDING
8508,51,19,830.76,Card,2026-05-02 15:00:00,PENDING
8509,127,1,3651.64,Transfer,2026-05-05 5:00:00,PENDING
8510,150,9,4174.58,Card,2026-05-01 11:00:00,CANCELLED
8511,500,12,3379.07,Cash,2026-05-06 23:00:00,CANCELLED
8512,429,1,3904.72,Card,2026-05-05 19:00:00,PENDING
8513,709,16,2977.79,Transfer,2026-05-06 15:00:00,COMPLETED
8514,238,20,2915.69,Card,2026-05-04 5:00:00,COMPLETED
8515,678,18,515.79,Cash,2026-05-06 8:00:00,PENDING
8516,349,13,3062.57,Card,2026-05-04 9:00:00,PENDING
8517,888,18,3897.61,Cash,2026-05-04 10:00:00,COMPLETED
8518,469,9,1350.37,Card,2026-05-01 14:00:00,COMPLETED
8519,492,14,2013.87,Cash,2026-05-02 8:00:00,PENDING
8520,476,5,995.82,Card,2026-05-03 11:00:00,CANCELLED
8521,143,15,4862.2,Transfer,2026-05-04 7:00:00,CANCELLED
8522,839,19,4797.03,Transfer,2026-05-06 17:00:00,CANCELLED
8523,779,15,2573.04,Cash,2026-05-06 18:00:00,PENDING
8524,454,7,635.87,Transfer,2026-05-06 15:00:00,CANCELLED
8525,767,11,3070.36,Transfer,2026-05-02 15:00:00,CANCELLED
8526,188,10,1932.54,Cash,2026-05-04 5:00:00,COMPLETED
8527,74,14,1058.3,Card,2026-05-01 15:00:00,COMPLETED
8528,16,10,4703.96,Card,2026-05-02 21:00:00,PENDING
8529,698,4,4328.08,Transfer,2026-05-03 15:00:00,PENDING
8530,198,1,3887.64,Cash,2026-05-02 11:00:00,PENDING
8531,297,20,2800.65,Card,2026-05-01 19:00:00,COMPLETED
8532,167,2,3271.42,Card,2026-05-02 4:00:00,CANCELLED
8533,402,10,3712.93,Card,2026-05-07 5:00:00,PENDING
8534,241,4,678.46,Card,2026-05-03 16:00:00,CANCELLED
8535,264,11,1060.07,Card,2026-05-01 21:00:00,COMPLETED
8536,372,9,3478.03,Cash,2026-05-06 2:00:00,COMPLETED
8537,533,11,1166.66,Cash,2026-05-04 21:00:00,COMPLETED
8538,701,2,2275.09,Transfer,2026-05-07 0:00:00,COMPLETED
8539,859,9,3921.16,Card,2026-05-06 21:00:00,PENDING
8540,744,6,2226.92,Transfer,2026-05-03 2:00:00,COMPLETED
8541,981,15,3846.55,Transfer,2026-05-05 21:00:00,CANCELLED
8542,150,15,862.52,Card,2026-05-04 13:00:00,CANCELLED
8543,951,4,2697.88,Card,2026-05-05 5:00:00,CANCELLED
8544,321,13,2196.21,Transfer,2026-05-02 12:00:00,COMPLETED
8545,608,11,3698.71,Card,2026-05-03 9:00:00,COMPLETED
8546,420,4,1122.04,Cash,2026-05-02 22:00:00,CANCELLED
8547,211,14,1396.48,Cash,2026-05-06 8:00:00,CANCELLED
8548,835,2,1191.69,Transfer,2026-05-05 17:00:00,PENDING
8549,967,16,3652.12,Card,2026-05-02 0:00:00,COMPLETED
8550,472,4,1504.34,Card,2026-05-01 20:00:00,CANCELLED
8551,308,12,3325.54,Cash,2026-05-03 2:00:00,PENDING
8552,562,12,1331.59,Transfer,2026-05-03 8:00:00,COMPLETED
8553,81,15,860.48,Cash,2026-05-02 5:00:00,CANCELLED
8554,421,11,3632.16,Transfer,2026-05-07 9:00:00,CANCELLED
8555,57,10,2277.39,Transfer,2026-05-04 7:00:00,COMPLETED
8556,947,8,1229.49,Transfer,2026-05-05 16:00:00,COMPLETED
8557,82,17,4951.2,Cash,2026-05-07 23:00:00,PENDING
8558,13,17,4299.83,Card,2026-05-03 1:00:00,COMPLETED
8559,365,17,3533.18,Card,2026-05-05 11:00:00,COMPLETED
